time_s,odom_x,odom_y,odom_yaw_deg,odom_vx,odom_vy,odom_wz,imu_qx,imu_qy,imu_qz,imu_qw,imu_yaw_deg,ekf_x,ekf_y,ekf_yaw_deg,ekf_vx,ekf_vy,ekf_wz,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z
1777118176.07,0.85,0.61,40.65,-0.03,0.00,2.25,0.00,-0.02,-0.26,-0.97,29.76,0.80,0.69,29.80,-0.03,0.00,2.41,,,,,,
1777118176.17,0.84,0.61,52.91,-0.04,0.00,2.32,-0.00,-0.02,-0.36,-0.93,42.04,0.79,0.69,42.19,-0.04,0.00,2.15,,,,,,
1777118176.27,0.84,0.60,63.57,-0.05,0.00,2.27,-0.00,-0.03,-0.44,-0.90,52.52,0.79,0.69,52.59,-0.05,0.00,1.80,,,,,,
1777118176.37,0.84,0.60,72.41,-0.05,0.00,2.10,-0.01,-0.03,-0.51,-0.86,60.85,0.79,0.69,60.97,-0.05,0.00,1.37,,,,,,
1777118176.48,0.84,0.60,78.21,-0.04,0.00,1.80,-0.01,-0.03,-0.55,-0.84,66.25,0.79,0.68,64.93,-0.04,0.00,1.07,,,,,,
1777118176.57,0.84,0.60,81.80,-0.03,0.00,1.44,-0.01,-0.03,-0.57,-0.82,69.98,0.79,0.68,70.01,-0.03,0.00,0.39,,,,,,
1777118176.67,0.84,0.60,83.04,-0.01,0.00,1.05,-0.01,-0.04,-0.58,-0.82,70.76,0.78,0.68,70.76,-0.01,0.00,-0.00,,,,,,
1777118176.77,0.84,0.61,81.83,0.00,0.00,0.64,-0.01,-0.04,-0.57,-0.82,69.57,0.78,0.68,69.56,0.00,0.00,-0.30,,,,,,
1777118176.87,0.84,0.61,79.60,0.02,0.00,0.25,-0.01,-0.03,-0.56,-0.83,67.63,0.79,0.68,67.36,0.01,0.00,-0.44,,,,,,
1777118176.97,0.84,0.61,76.73,0.03,0.00,-0.05,-0.01,-0.03,-0.53,-0.85,64.52,0.79,0.68,64.50,0.03,0.00,-0.57,,,,,,
1777118177.07,0.84,0.62,72.74,0.04,0.00,-0.32,-0.01,-0.03,-0.51,-0.86,60.82,0.79,0.68,60.81,0.04,0.00,-0.74,,,,,,
1777118177.17,0.84,0.62,67.58,0.05,0.00,-0.54,-0.01,-0.03,-0.47,-0.88,55.72,0.79,0.69,55.72,0.04,0.00,-1.06,,,,,,
1777118177.28,0.85,0.63,60.57,0.05,0.00,-0.74,-0.01,-0.03,-0.41,-0.91,48.58,0.79,0.69,48.55,0.05,0.00,-1.46,,,,,,
1777118177.38,0.85,0.63,50.58,0.05,0.00,-1.01,-0.00,-0.03,-0.34,-0.94,40.13,0.80,0.70,38.96,0.05,0.00,-1.91,,,,,,
1777118177.48,0.85,0.64,38.21,0.05,0.00,-1.35,0.00,-0.03,-0.23,-0.97,27.16,0.80,0.70,27.01,0.05,0.00,-2.31,,,,,,
1777118177.58,0.85,0.64,24.18,0.04,0.00,-1.70,0.01,-0.03,-0.13,-0.99,14.82,0.80,0.70,18.55,0.05,0.00,-2.56,,,,,,
1777118177.68,0.84,0.63,8.27,0.01,0.00,-2.07,0.01,-0.02,0.02,-1.00,-1.81,0.81,0.70,-2.01,0.02,0.00,-2.84,,,,,,
1777118177.77,0.84,0.63,-8.30,-0.02,0.00,-2.40,0.02,-0.02,0.15,-0.99,-17.72,0.81,0.70,-17.84,-0.01,0.00,-2.96,,,,,,
1777118177.87,0.83,0.64,-25.13,-0.05,0.00,-2.64,0.02,-0.01,0.29,-0.96,-33.96,0.80,0.70,-33.95,-0.04,0.00,-3.02,,,,,,
1777118177.98,0.82,0.64,-41.84,-0.07,0.00,-2.79,0.03,-0.01,0.43,-0.90,-50.34,0.80,0.71,-50.44,-0.07,0.00,-3.03,,,,,,
1777118178.08,0.81,0.65,-58.24,-0.09,0.00,-2.88,0.03,-0.00,0.55,-0.84,-66.43,0.79,0.71,-65.87,-0.09,0.00,-2.91,,,,,,
1777118178.17,0.81,0.66,-73.48,-0.10,0.00,-2.85,0.03,0.00,0.65,-0.76,-81.49,0.79,0.72,-80.92,-0.10,0.00,-2.69,,,,,,
1777118178.27,0.81,0.67,-86.61,-0.09,0.00,-2.73,0.04,0.01,0.74,-0.67,-95.01,0.79,0.73,-95.06,-0.10,0.00,-2.37,,,,,,
1777118178.37,0.81,0.67,-98.09,-0.08,0.00,-2.55,0.04,0.01,0.80,-0.60,-106.77,0.79,0.74,-106.85,-0.08,0.00,-2.04,,,,,,
1777118178.48,0.81,0.67,-107.29,-0.06,0.00,-2.28,0.04,0.01,0.85,-0.53,-116.51,0.79,0.75,-116.53,-0.06,0.00,-1.66,,,,,,
1777118178.57,0.80,0.67,-113.64,-0.03,0.00,-1.93,0.04,0.01,0.88,-0.47,-123.93,0.80,0.75,-123.96,-0.04,0.00,-1.19,,,,,,
1777118178.68,0.80,0.66,-118.62,-0.01,0.00,-1.58,0.04,0.01,0.90,-0.43,-129.17,0.80,0.75,-127.31,-0.03,0.00,-0.87,,,,,,
1777118178.77,0.80,0.66,-121.20,0.02,0.00,-1.21,0.04,0.01,0.91,-0.41,-130.99,0.80,0.75,-130.99,0.01,0.00,-0.23,,,,,,
1777118178.87,0.80,0.65,-121.11,0.03,0.00,-0.80,0.04,0.02,0.91,-0.42,-130.83,0.79,0.75,-130.89,0.03,0.00,0.15,,,,,,
1777118178.97,0.79,0.65,-119.53,0.05,0.00,-0.43,0.04,0.02,0.90,-0.43,-129.40,0.79,0.74,-129.16,0.04,0.00,0.38,,,,,,
1777118179.08,0.79,0.64,-116.84,0.05,0.00,-0.11,0.04,0.01,0.89,-0.45,-126.45,0.79,0.74,-126.44,0.05,0.00,0.56,,,,,,
1777118179.17,0.79,0.63,-112.63,0.07,0.00,0.21,0.04,0.01,0.88,-0.48,-122.45,0.78,0.73,-122.48,0.07,0.00,0.86,,,,,,
1777118179.28,0.78,0.63,-106.61,0.07,0.00,0.51,0.04,0.01,0.85,-0.53,-116.40,0.78,0.73,-116.56,0.08,0.00,1.26,,,,,,
1777118179.37,0.78,0.62,-98.58,0.08,0.00,0.79,0.04,0.01,0.81,-0.59,-108.26,0.78,0.72,-108.26,0.08,0.00,1.63,,,,,,
1777118179.47,0.78,0.61,-88.07,0.08,0.00,1.10,0.04,0.01,0.76,-0.65,-98.25,0.78,0.71,-98.21,0.08,0.00,1.92,,,,,,
1777118179.57,0.78,0.61,-76.41,0.06,0.00,1.41,0.03,0.00,0.69,-0.73,-86.88,0.77,0.71,-86.84,0.07,0.00,2.13,,,,,,
1777118179.67,0.78,0.61,-64.45,0.04,0.00,1.68,0.03,0.00,0.61,-0.79,-75.17,0.78,0.70,-75.11,0.05,0.00,2.12,,,,,,
1777118179.77,0.78,0.61,-53.47,0.02,0.00,1.85,0.03,-0.00,0.53,-0.85,-64.27,0.78,0.70,-64.24,0.03,0.00,1.93,,,,,,
1777118179.88,0.78,0.62,-43.85,-0.00,0.00,1.91,0.03,-0.01,0.47,-0.88,-55.71,0.78,0.70,-54.83,0.00,0.00,1.63,,,,,,
1777118179.97,0.78,0.62,-36.15,-0.02,0.00,1.81,0.02,-0.01,0.40,-0.92,-47.46,0.78,0.70,-47.40,-0.02,0.00,1.22,,,,,,
1777118180.07,0.77,0.62,-31.22,-0.02,0.00,1.58,0.02,-0.01,0.36,-0.93,-42.54,0.77,0.70,-42.49,-0.02,0.00,0.73,,,,,,
1777118180.18,0.77,0.62,-28.44,-0.02,0.00,1.26,0.01,-0.01,0.34,-0.94,-40.02,0.77,0.70,-39.99,-0.02,0.00,0.30,,,,,,
1777118180.27,0.78,0.62,-27.54,-0.01,0.00,0.91,0.01,-0.01,0.34,-0.94,-39.63,0.77,0.70,-39.62,-0.02,0.00,-0.06,,,,,,
1777118180.38,0.78,0.62,-28.81,-0.00,0.00,0.53,0.01,-0.01,0.35,-0.94,-40.91,0.77,0.70,-40.90,-0.01,0.00,-0.33,,,,,,
1777118180.47,0.78,0.62,-31.58,0.00,0.00,0.16,-0.01,-0.01,0.37,-0.93,-43.75,0.77,0.70,-43.75,0.00,0.00,-0.62,,,,,,
1777118180.57,0.78,0.62,-35.91,0.01,0.00,-0.16,-0.01,-0.01,0.41,-0.91,-48.15,0.77,0.70,-48.17,0.01,0.00,-0.88,,,,,,
1777118180.68,0.78,0.62,-41.80,0.01,0.00,-0.47,-0.00,-0.01,0.45,-0.89,-53.06,0.77,0.70,-53.26,0.01,0.00,-1.06,,,,,,
1777118180.78,0.78,0.62,-48.46,0.01,0.00,-0.73,-0.00,-0.01,0.50,-0.87,-60.19,0.77,0.70,-60.21,0.01,0.00,-1.30,,,,,,
1777118180.88,0.78,0.62,-56.51,0.01,0.00,-0.97,-0.00,-0.01,0.56,-0.83,-68.24,0.77,0.70,-67.98,0.01,0.00,-1.55,,,,,,
1777118180.97,0.78,0.62,-65.23,0.00,0.00,-1.18,0.00,-0.01,0.62,-0.79,-76.00,0.77,0.70,-76.07,0.01,0.00,-1.57,,,,,,
1777118181.07,0.78,0.62,-73.58,-0.00,0.00,-1.31,0.00,-0.01,0.67,-0.74,-84.92,0.77,0.70,-84.80,-0.00,0.00,-1.41,,,,,,
1777118181.17,0.78,0.62,-80.53,-0.01,0.00,-1.35,0.01,-0.01,0.72,-0.70,-91.62,0.77,0.70,-91.67,-0.01,0.00,-1.12,,,,,,
1777118181.27,0.78,0.62,-85.27,-0.02,0.00,-1.28,0.02,-0.00,0.74,-0.67,-96.29,0.77,0.70,-96.34,-0.01,0.00,-0.71,,,,,,
1777118181.37,0.78,0.63,-87.94,-0.02,0.00,-1.10,0.02,-0.00,0.76,-0.65,-98.52,0.77,0.71,-98.69,-0.02,0.00,-0.29,,,,,,
1777118181.47,0.78,0.63,-88.63,-0.02,0.00,-0.82,0.02,-0.00,0.76,-0.65,-98.84,0.77,0.71,-99.02,-0.02,0.00,-0.01,,,,,,
1777118181.58,0.78,0.63,-87.21,-0.02,0.00,-0.48,0.02,-0.00,0.75,-0.66,-97.37,0.77,0.71,-97.40,-0.02,0.00,0.36,,,,,,
1777118181.67,0.78,0.62,-84.46,-0.01,0.00,-0.14,0.03,0.00,0.73,-0.68,-94.48,0.77,0.71,-94.51,-0.01,0.00,0.64,,,,,,
1777118181.78,0.78,0.62,-80.08,0.00,0.00,0.18,0.03,0.00,0.71,-0.70,-90.41,0.77,0.71,-91.77,-0.00,0.00,0.85,,,,,,
1777118181.87,0.78,0.62,-73.91,0.01,0.00,0.49,0.02,0.00,0.67,-0.74,-83.81,0.77,0.71,-83.90,0.01,0.00,1.16,,,,,,
1777118181.98,0.78,0.62,-67.36,0.01,0.00,0.74,0.02,-0.00,0.63,-0.78,-77.58,0.77,0.71,-77.54,0.01,0.00,1.12,,,,,,
1777118182.08,0.78,0.62,-61.65,0.01,0.00,0.89,0.01,-0.00,0.59,-0.81,-72.37,0.77,0.71,-74.12,0.01,0.00,0.94,,,,,,
1777118182.17,0.78,0.62,-57.42,0.00,0.00,0.93,-0.00,-0.00,0.56,-0.83,-68.44,0.77,0.71,-68.43,0.00,0.00,0.63,,,,,,
1777118182.27,0.77,0.63,-55.17,-0.01,0.00,0.87,-0.01,-0.01,0.55,-0.84,-66.19,0.77,0.71,-66.17,-0.01,0.00,0.28,,,,,,
1777118182.38,0.77,0.63,-53.89,-0.02,0.00,0.70,-0.01,-0.01,0.54,-0.84,-65.61,0.77,0.71,-65.60,-0.02,0.00,0.03,,,,,,
1777118182.47,0.77,0.63,-54.27,-0.03,0.00,0.45,-0.01,-0.01,0.54,-0.84,-65.96,0.77,0.71,-66.03,-0.03,0.00,-0.12,,,,,,
1777118182.58,0.77,0.63,-55.38,-0.03,0.00,0.22,-0.01,-0.01,0.55,-0.83,-67.02,0.77,0.71,-67.10,-0.03,0.00,-0.24,,,,,,
1777118182.67,0.77,0.64,-57.22,-0.03,0.00,0.01,-0.01,-0.01,0.57,-0.82,-68.92,0.77,0.72,-69.16,-0.03,0.00,-0.44,,,,,,
1777118182.77,0.77,0.64,-60.69,-0.02,0.00,-0.18,-0.01,-0.01,0.59,-0.81,-72.64,0.77,0.72,-72.24,-0.02,0.00,-0.64,,,,,,
1777118182.87,0.77,0.64,-64.87,-0.02,0.00,-0.39,-0.01,-0.01,0.62,-0.78,-76.75,0.77,0.72,-76.74,-0.02,0.00,-0.93,,,,,,
1777118182.98,0.76,0.65,-71.07,-0.03,0.00,-0.59,-0.01,-0.01,0.66,-0.75,-82.30,0.77,0.72,-80.52,-0.02,0.00,-1.16,,,,,,
1777118183.07,0.76,0.65,-78.63,-0.04,0.00,-0.81,-0.01,-0.01,0.71,-0.70,-91.16,0.77,0.73,-90.84,-0.04,0.00,-1.39,,,,,,
1777118183.17,0.76,0.66,-86.17,-0.05,0.00,-1.01,-0.00,-0.01,0.75,-0.66,-97.78,0.77,0.73,-97.72,-0.05,0.00,-1.32,,,,,,
1777118183.28,0.76,0.66,-93.15,-0.06,0.00,-1.14,-0.00,-0.01,0.79,-0.62,-103.79,0.77,0.74,-104.44,-0.06,0.00,-1.17,,,,,,
1777118183.37,0.76,0.67,-98.39,-0.06,0.00,-1.17,0.00,-0.01,0.82,-0.57,-110.09,0.77,0.74,-109.61,-0.06,0.00,-0.85,,,,,,
1777118183.47,0.76,0.67,-101.99,-0.05,0.00,-1.08,0.00,-0.01,0.83,-0.55,-113.21,0.77,0.75,-113.02,-0.05,0.00,-0.48,,,,,,
1777118183.57,0.76,0.67,-103.67,-0.04,0.00,-0.87,0.00,-0.01,0.84,-0.54,-114.17,0.77,0.75,-114.19,-0.04,0.00,-0.09,,,,,,
1777118183.67,0.76,0.67,-102.94,-0.02,0.00,-0.59,0.00,-0.01,0.83,-0.55,-113.13,0.78,0.75,-113.34,-0.03,0.00,0.27,,,,,,
1777118183.78,0.76,0.67,-100.26,-0.01,0.00,-0.25,0.00,-0.01,0.82,-0.57,-110.88,0.78,0.76,-110.53,-0.01,0.00,0.62,,,,,,
1777118183.87,0.76,0.67,-96.00,0.01,0.00,0.08,0.00,-0.00,0.80,-0.60,-106.13,0.78,0.76,-106.13,0.00,0.00,0.91,,,,,,
1777118183.97,0.76,0.66,-89.84,0.02,0.00,0.42,0.00,-0.00,0.76,-0.65,-99.49,0.77,0.75,-100.13,0.01,0.00,1.17,,,,,,
1777118184.07,0.76,0.66,-83.12,0.02,0.00,0.72,0.00,-0.00,0.73,-0.68,-94.31,0.77,0.75,-93.69,0.02,0.00,1.16,,,,,,
1777118184.18,0.76,0.66,-76.92,0.01,0.00,0.91,-0.00,-0.00,0.70,-0.72,-88.38,0.77,0.75,-88.04,0.02,0.00,1.04,,,,,,
1777118184.27,0.76,0.66,-71.67,0.01,0.00,1.00,-0.00,-0.00,0.66,-0.75,-82.30,0.77,0.75,-82.71,0.01,0.00,0.86,,,,,,
1777118184.38,0.76,0.66,-67.66,0.01,0.00,0.99,-0.01,-0.00,0.63,-0.77,-78.63,0.78,0.75,-78.88,0.01,0.00,0.62,,,,,,
1777118184.48,0.76,0.66,-64.70,0.01,0.00,0.88,-0.01,-0.00,0.62,-0.79,-76.43,0.78,0.75,-76.41,0.01,0.00,0.38,,,,,,
1777118184.57,0.76,0.66,-63.25,0.02,0.00,0.69,-0.02,-0.00,0.61,-0.79,-75.05,0.78,0.75,-75.04,0.02,0.00,0.18,,,,,,
1777118184.68,0.76,0.65,-62.56,0.02,0.00,0.50,-0.02,-0.00,0.61,-0.80,-74.53,0.78,0.74,-74.58,0.02,0.00,0.09,,,,,,
1777118184.77,0.76,0.65,-62.41,0.02,0.00,0.32,-0.02,-0.00,0.61,-0.80,-74.49,0.78,0.74,-74.49,0.02,0.00,-0.02,,,,,,
1777118184.88,0.76,0.65,-62.56,0.01,0.00,0.18,-0.02,-0.00,0.61,-0.80,-74.63,0.78,0.74,-74.63,0.01,0.00,-0.02,,,,,,
1777118184.98,0.76,0.65,-62.67,0.01,0.00,0.07,-0.02,-0.00,0.61,-0.79,-74.66,0.78,0.74,-74.66,0.01,0.00,0.00,,,,,,
1777118185.07,0.76,0.65,-62.70,0.00,0.00,0.02,-0.01,-0.00,0.61,-0.79,-74.66,0.78,0.74,-74.66,0.00,0.00,0.01,,,,,,
1777118185.17,0.76,0.65,-62.70,0.00,0.00,-0.01,-0.01,0.00,0.61,-0.79,-74.66,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118185.27,0.76,0.65,-62.70,-0.00,0.00,-0.01,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,-0.00,0.00,0.00,,,,,,
1777118185.37,0.76,0.65,-62.70,0.00,0.00,-0.01,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118185.47,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118185.57,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,-0.00,,,,,,
1777118185.68,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,-0.00,,,,,,
1777118185.77,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118185.87,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,-0.00,,,,,,
1777118185.97,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118186.07,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.66,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118186.17,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118186.27,0.76,0.65,-62.70,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118186.37,0.76,0.65,-62.61,0.00,0.00,0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118186.47,0.76,0.65,-62.79,-0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,-0.00,0.00,0.00,,,,,,
1777118186.57,0.76,0.65,-62.73,-0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,-0.00,0.00,-0.00,,,,,,
1777118186.68,0.76,0.65,-62.73,-0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,-0.00,0.00,0.00,,,,,,
1777118186.77,0.76,0.65,-62.73,-0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,-0.00,0.00,0.00,,,,,,
1777118186.87,0.76,0.65,-62.73,-0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,-0.00,0.00,0.00,,,,,,
1777118186.98,0.76,0.65,-62.73,0.00,0.00,0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118187.07,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,-0.00,0.00,0.00,,,,,,
1777118187.17,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118187.28,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118187.38,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118187.47,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118187.57,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118187.68,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118187.77,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118187.87,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118187.97,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.07,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118188.18,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.28,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.38,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.48,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.58,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118188.67,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118188.77,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118188.87,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118188.97,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118189.08,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118189.18,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.28,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.37,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.47,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.58,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118189.67,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118189.77,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.88,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118189.97,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.07,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.17,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118190.27,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.37,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.47,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118190.58,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118190.70,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.81,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,-0.00,,,,,,
1777118190.88,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.66,0.00,0.00,0.00,,,,,,
1777118190.97,0.76,0.65,-62.73,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.80,-74.67,0.78,0.74,-74.67,0.00,0.00,0.00,,,,,,
1777118191.08,0.76,0.65,-62.79,0.00,0.00,-0.00,-0.01,0.00,0.61,-0.79,-74.72,0.78,0.74,-74.72,0.00,0.00,-0.02,,,,,,
1777118191.17,0.77,0.65,-62.90,0.00,0.00,-0.01,-0.01,0.00,0.61,-0.79,-74.91,0.78,0.74,-74.88,0.00,0.00,-0.04,,,,,,
1777118191.28,0.77,0.65,-63.19,0.01,0.00,-0.02,-0.01,0.00,0.61,-0.79,-75.15,0.78,0.74,-75.10,0.01,0.00,-0.06,,,,,,
1777118191.37,0.77,0.65,-63.54,0.02,0.00,-0.03,-0.01,0.00,0.61,-0.79,-75.57,0.78,0.74,-75.54,0.02,0.00,-0.06,,,,,,
1777118191.47,0.77,0.64,-63.74,0.04,0.00,-0.04,-0.00,0.01,0.61,-0.79,-75.73,0.78,0.73,-75.74,0.04,0.00,-0.01,,,,,,
1777118191.58,0.78,0.62,-63.57,0.08,0.00,-0.03,0.00,0.01,0.61,-0.79,-75.67,0.78,0.73,-75.68,0.07,0.00,0.03,,,,,,
1777118191.69,0.79,0.60,-63.37,0.12,0.00,-0.02,0.00,0.01,0.61,-0.79,-75.48,0.78,0.72,-75.49,0.11,0.00,0.03,,,,,,
