timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
42422,-2.0065,-1.9913,-2.0000,-2.0000
42472,-1.9913,-2.0142,-2.0000,-2.0000
42522,-2.0065,-1.9836,-2.0000,-2.0000
42622,-1.9989,-1.9836,-2.0000,-2.0000
42671,-2.0065,-1.9989,-2.0000,-2.0000
42721,-1.9913,-1.9989,-2.0000,-2.0000
42772,-1.9989,-1.9913,-2.0000,-2.0000
42822,-2.0142,-1.9836,-2.0000,-2.0000
42922,-2.0065,-2.0065,-2.0000,-2.0000
42972,-1.9913,-2.0065,-2.0000,-2.0000
43022,-2.0218,-1.9836,-2.0000,-2.0000
43071,-2.0065,-1.9913,-2.0000,-2.0000
43121,-1.9989,-1.9836,-2.0000,-2.0000
43222,-1.9989,-1.9989,-2.0000,-2.0000
43271,-2.0065,-1.9836,-2.0000,-2.0000
43322,-2.0065,-1.9760,-2.0000,-2.0000
43422,-2.0065,-1.9989,-2.0000,-2.0000
43473,-1.9913,-2.0142,-2.0000,-2.0000
43522,-1.9913,-1.9836,-2.0000,-2.0000
43622,-1.9913,-1.9836,-2.0000,-2.0000
